match_id,qtr,clock,score,event_type,event101245693,1,11:58,0 — 0,JUMP_BALL,Jump ball won by A. Nerecionis (H).
101245693,2,8:39,19 — 31,STRAIGHT_ON_THREE,G. Lagomarsini (A) forces up a three from the top of the arc, guarded closely by C. Rubio La Fuente (H).  Shot missed.
101245693,2,8:39,19 — 31,REBOUND,The defensive rebound is snapped up by Â. Frazão (H).
101245693,2,8:24,19 — 33,FALL_AWAY,Â. Frazão (H) attempts the fade-away, guarded closely by H. Butvidas (A).  Scored.
101245693,2,8:13,19 — 33,DRIVING_LAYUP,H. Butvidas (A) tries a driving layup, guarded closely by A. Nerecionis (H).  Shot missed.
101245693,2,8:13,19 — 33,REBOUND,The defensive rebound is snapped up by A. Nerecionis (H).
101245693,2,7:58,19 — 35,DUNK,C. Rubio La Fuente (H) brings the crowd to its feet with a powerful slam, guarded closely by F. Abatematteo (A).  Scored.
101245693,2,7:58,19 — 35,TIME_OUT,Full timeout called by BK ADIDAS team.
101245693,2,7:51,19 — 35,ELBOW,L. Bangyao (A) slips off a screen and fires from the elbow with Â. Frazão (H) right in his face.  Shot missed.
101245693,2,7:51,19 — 35,REBOUND,A. Nerecionis (H) ends the possession with a defensive rebound.
101245693,2,7:29,19 — 35,LAYUP,Â. Frazão (H) gets off a great pass to C. Rubio La Fuente (H). C. Rubio La Fuente (H) goes baseline and tries a reverse lay-up.  Shot missed.
101245693,2,7:29,19 — 35,REBOUND_OOB,H. Butvidas (A) tries to grab the defensive rebound, but the ball goes out of bounds.
101245693,2,7:20,19 — 37,TOPKEY,M. Kaprál (H) threads a pass through the defense and finds C. Rubio La Fuente (H).  C. Rubio La Fuente (H) pulls up at the top of the key and takes a shot.  Scored.
101245693,2,7:20,19 — 37,ASSIST,The shot was assisted by M. Kaprál (H).
101245693,2,7:06,19 — 37,WING_THREE,D. Enyego (A) opens up the play with a pass to L. Bangyao (A). L. Bangyao (A) attempts a three-point shot from the wing.  Shot missed.
101245693,2,7:06,19 — 37,REBOUND_OOB,There's a scramble for the ball, and both players look to the ref, who rules in favor of Ethereum Traders
101245693,2,6:50,19 — 37,STRONG,M. Kaprál (H) gets off a great pass to A. Nerecionis (H). A. Nerecionis (H) goes up strong for an inside shot.  Shot missed.
101245693,2,6:50,19 — 37,REBOUND,The defensive rebound is snapped up by F. Abatematteo (A).
101245693,2,6:30,21 — 37,DUNK,D. Enyego (A) brings the crowd to its feet with a powerful slam, guarded closely by C. Rubio La Fuente (H).  Scored.
101245693,2,6:25,21 — 37,NOSHOOT_FOUL,Foul called on L. Bangyao (A).
101245693,2,6:19,21 — 37,BASELINE_J,Â. Frazão (H) attempts a baseline jumper, guarded closely by H. Butvidas (A).  Shot missed.
101245693,2,6:19,21 — 37,REBOUND,M. Kaprál (H) boxes out his man and snags the offensive rebound.
